season,team,season_type,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance_list
2022,DET,REG,17,383,588,4444,29,7,24,-163,5,3,4135,2285,228,104.071546514091,-1.43003329819938,1,480,2179,23,5,3,122,-36.7887630263574,3,383,563,4444,29,2,1,4135,2285,228,165.082500673361,1,1,629,129,357,59,296,14,39,267,100,12,157,62,1,1,1,0,8,10,10,10,0,90,773,55,20,264,34,889,24,30,6,0,53,0.8,0,4,7,11,2,0,0,1,0,3,2,0,35;48;40;49;40;53;42;26;25;24;51;45;47;38;44;41;49;31;34;34;23;41;37;33,48;54;29;47;54;46,,930,278,0,47,49,2,0,0.959183673469388,0,0,0,0,
2022,GB,REG,17,364,563,3890,27,12,32,-258,4,2,4478,2010,187,-1.62008553905586,0.501631062339853,2,456,2113,12,5,3,123,5.13023086370938,0,364,540,3890,27,7,3,4478,2010,187,64.5987699215334,2,1,599,111,391,55,215,12,34,204,87,17,351,63,2,5,1,-3,12,16,7,7,0,89,747,86,35,316,47,1205,25,29,3,1,56,0.862068965517241,0,10,8,6,1,0,0,0,0,0,3,0,40;28;38;31;46;48;29;38;25;28;39;29;33;24;32;34;36;46;28;26;26;56;22;49;48,55;54;53,47,879,162,47,37,39,1,1,0.948717948717949,2,2,0,0,31;28
2022,HOU,REG,17,352,579,3642,20,19,38,-298,7,2,4358,1842,160,-113.127372384635,-4.62284441436491,1,398,1476,7,10,5,92,-72.6054286960853,0,352,558,3642,20,2,1,4358,1842,160,-32.0086381975726,1,0,679,150,418,69,277,14,39,217,78,16,253,65,1,2,1,0,12,14,11,11,1,88,644,65,37,362,22,513,29,31,2,0,56,0.935483870967742,0,7,7,9,6,0,0,0,1,1,0,0,45;43;40;44;24;39;23;40;50;51;55;35;43;30;38;34;46;29;28;44;35;43;50;54;29;25;22;56;37,46;39,,1132,85,0,24,24,0,0,1,0,0,0,0,
2022,IND,REG,17,398,604,3855,17,20,60,-422,12,4,3837,1790,193,-103.302965282791,-1.25095284252793,0,439,1866,8,8,6,97,-66.1792506726438,1,398,579,3854,17,8,3,3837,1791,193,3.17685469749282,0,1,665,105,403,80,327,14,44,267,90,10,141,62,2,8,0,24,21,25,11,11,0,89,794,67,34,289,43,1197,32,39,6,1,54,0.82051282051282,0,8,5,10,9,0,0,0,1,3,2,0,45;27;43;51;27;52;51;31;48;28;42;50;46;39;20;40;48;48;51;36;37;51;52;34;26;28;49;27;52;46;23;54,42;51;39;48;50;48,59,1302,278,59,23,23,0,0,1,1,1,0,0,48
2022,JAX,REG,17,394,596,4148,25,9,28,-189,7,5,4352,2037,209,71.9157107816297,1.11124422595891,3,448,2116,16,9,7,119,-24.6930145149069,1,394,574,4148,25,2,1,4352,2046,209,144.256751775478,3,0,640,108,432,65,254,17,35,203,111,14,232,95,2,0,0,0,5,8,13,13,2,90,674,69,29,230,29,721,30,35,5,0,53,0.857142857142857,0,8,10,10,2,0,0,0,1,3,1,0,33;43;45;52;22;23;23;26;45;27;37;44;48;35;22;29;31;42;37;43;33;33;48;32;45;41;37;53;26;36,37;41;51;41;44,,1091,214,0,36,37,0,1,0.972972972972973,0,0,0,0,
2022,KC,REG,17,435,651,5250,41,12,26,-188,0,0,4712,2830,273,187.722104993342,3.19657514800078,2,417,1970,18,7,2,111,15.2725566084874,1,435,614,5250,41,5,4,4712,2827,273,236.957566574194,2,0,619,88,448,76,360,12,55,388,119,11,225,85,2,5,1,0,9,11,9,9,0,87,838,54,36,241,36,692,24,32,7,1,62,0.75,1,8,6,5,3,1,0,0,2,2,3,0,54;19;31;26;44;32;59;62;44;23;28;33;52;30;27;32;22;22;26;35;45;27;47;44,34;41;51;39;47;55;51,51,864,318,51,50,55,5,0,0.909090909090909,0,0,0,0,
2022,LA,REG,17,347,531,3506,16,15,59,-398,8,5,3712,1794,181,-68.1282862295579,-2.22908521586276,0,411,1661,15,5,2,92,-16.7764410263503,0,347,517,3506,16,2,1,3712,1794,181,46.4109345116115,0,0,607,103,429,59,281,10,38,250,80,16,240,58,1,1,0,0,8,13,6,6,0,76,655,72,25,183,33,663,28,30,2,0,58,0.933333333333333,0,9,8,4,7,0,0,0,0,0,1,1,57;20;22;40;39;29;26;29;21;26;35;36;33;58;47;40;54;32;55;33;55;55;30;53;23;22;45;38,51;61,,1053,112,0,31,32,1,0,0.96875,0,0,0,0,
2022,LAC,REG,17,485,711,4791,26,10,39,-207,4,3,4521,2552,233,26.9405435533163,1.20444906634188,2,404,1524,15,6,2,97,-9.98582524737364,0,485,687,4791,26,6,3,4521,2552,233,97.315323907053,2,0,553,108,368,65,333,15,40,287,77,14,166,64,1,2,1,0,8,9,10,10,0,81,635,52,29,339,27,512,31,33,2,0,48,0.939393939393939,0,11,13,7,0,0,0,0,0,1,1,0,43;31;25;23;37;28;25;27;37;31;35;39;31;37;47;25;40;46;21;26;37;34;33;31;28;43;24;21;40;48;36,49;52,,1029,101,0,40,40,0,0,1,3,3,0,0,39;37;43
2022,LV,REG,17,359,586,4182,28,17,35,-248,5,1,5359,1780,193,19.5710452712271,-2.21524240455747,0,428,2059,12,4,0,130,-8.71566967142715,0,359,558,4182,28,5,2,5359,1780,193,85.2913816645252,0,0,615,97,433,57,234,10,27,192,94,6,141,55,1,2,0,0,11,13,7,7,2,113,932,73,27,156,32,668,34,37,2,1,57,0.918918918918919,0,9,11,3,11,0,0,0,0,1,1,0,23;55;32;55;25;21;32;35;26;39;22;30;53;50;47;50;38;38;52;57;25;36;25;55;25;52;31;36;49;40;20;57;54;38,46;56,52,1323,102,52,35,36,1,0,0.972222222222222,0,0,0,0,
2022,MIA,REG,17,368,584,4765,30,15,35,-254,5,2,5320,1789,220,61.8724884585627,0.261083351335492,0,390,1686,12,5,2,98,-15.5503526835037,0,368,562,4765,30,3,2,5320,1789,220,139.450965070386,0,1,611,115,393,64,292,13,40,290,101,8,115,71,0,1,1,25,9,14,6,6,3,111,881,74,19,111,29,549,26,32,5,1,55,0.8125,0,5,7,12,2,0,0,1,0,1,3,0,43;49;23;48;20;46;44;24;42;47;45;39;33;45;23;35;43;55;39;21;47;46;34;37;37;50,54;52;29;48;51,52,1015,234,52,41,44,3,0,0.931818181818182,0,0,0,0,
2022,MIN,REG,17,448,672,4818,30,15,47,-334,6,4,5015,2115,244,28.8698822760763,1.86281948119355,3,404,1661,18,5,3,97,-44.0330558802434,0,448,641,4818,30,2,0,5015,2112,244,141.56762557598,3,1,685,120,368,66,282,11,38,241,88,15,186,87,0,4,0,27,10,11,10,10,1,88,684,75,26,167,36,920,26,33,5,2,61,0.787878787878788,0,10,5,7,3,1,0,0,0,1,4,0,28;56;29;28;36;24;46;47;34;25;28;27;33;25;30;36;51;41;41;40;40;61;21;28;50;41,56;56;53;46;50,51;56,946,261,107,40,46,6,0,0.869565217391304,5,5,0,0,47;28;33;40;61
2022,NE,REG,17,358,540,3815,19,14,41,-279,4,3,4111,1837,167,-24.6356961783406,0.766393151062336,1,425,1812,12,7,2,106,-27.580703984924,0,358,518,3815,19,7,3,4111,1837,167,57.4458806027076,1,1,597,131,453,62,336,13,53,346,93,19,383,69,5,3,0,-2,12,15,11,11,2,104,841,75,39,418,36,856,32,37,5,0,54,0.864864864864865,1,9,8,10,4,0,0,0,0,4,1,0,28;35;50;37;37;32;44;37;29;19;31;42;49;45;52;49;43;43;28;24;34;46;23;25;39;51;23;24;47;54;49;24,52;45;44;43;48,,1193,232,0,32,35,3,0,0.914285714285714,0,0,0,0,
2022,NO,REG,17,338,512,3969,24,14,38,-277,3,1,4550,1622,182,25.6698556272732,1.44858376612286,2,465,1982,12,8,4,107,-51.9395177912701,1,338,493,3969,24,7,5,4550,1622,182,85.0377097281217,2,0,626,88,406,63,283,13,48,279,87,7,110,67,1,1,0,0,11,13,7,7,0,99,841,64,27,243,27,595,23,31,6,2,60,0.741935483870968,0,6,9,4,3,1,0,0,1,4,0,1,49;51;31;60;56;35;30;37;31;25;45;37;33;37;44;46;25;38;21;29;23;54;20,44;48;61;38;48;44,30;55,857,283,85,33,33,0,0,1,1,1,0,0,51
2022,NYG,REG,17,346,520,3431,17,6,49,-274,5,3,3334,1698,170,10.5559037917648,1.72405714637663,3,520,2519,21,5,1,154,30.4893872107827,0,346,489,3431,17,4,3,3334,1698,170,85.1383015941844,3,0,598,123,415,62,280,20,40,271,106,6,97,75,1,6,0,6,6,6,13,13,1,106,827,65,29,179,26,555,29,32,2,1,57,0.90625,0,2,9,10,8,0,0,0,1,0,1,0,36;33;52;56;42;51;51;44;43;48;37;34;33;33;34;31;45;49;57;47;48;27;50;50;44;44;55;36;24,37;58,47,1234,95,47,32,34,1,1,0.941176470588235,0,1,1,0,58
2022,NYJ,REG,17,357,627,4040,15,14,42,-317,8,6,5173,1836,192,-65.8964080556824,-4.82570755916864,0,405,1686,13,4,1,83,-22.2017142710872,0,357,588,4040,15,5,2,5173,1836,192,36.1425957057212,0,1,621,109,413,68,322,11,44,294,130,12,69,73,0,2,2,20,8,8,4,4,0,91,866,66,21,240,31,666,30,37,7,0,60,0.810810810810811,0,5,10,9,5,1,0,0,0,2,5,0,45;57;50;40;52;43;38;34;32;23;45;33;40;28;53;28;45;57;48;60;36;30;26;26;34;37;44;44;32;35,45;53;45;53;58;57;55,,1195,366,0,28,29,1,0,0.96551724137931,0,0,0,0,
2022,PHI,REG,17,350,536,4364,25,9,44,-259,5,2,4442,2033,195,78.6956185892459,2.09411459984166,0,544,2509,32,7,2,169,52.4093405252487,2,350,505,4364,25,5,5,4442,2039,195,137.032764243163,0,0,652,82,364,88,411,15,69,480,124,17,186,85,2,2,0,13,11,16,10,10,0,90,682,56,35,323,30,663,22,25,2,1,56,0.88,0,7,8,2,5,0,0,0,1,0,1,0,23;38;32;28;42;23;51;34;22;31;54;29;39;32;25;47;56;32;52;39;54;22,54;38,41,805,92,41,53,55,2,0,0.963636363636364,0,0,0,0,
2022,PIT,REG,17,364,571,3661,12,14,38,-250,1,1,4708,1428,190,2.3119804202486,1.21066981151591,3,500,2073,16,6,1,134,5.6126348292362,0,364,548,3661,12,1,0,4708,1428,190,67.3172970349737,3,0,564,106,440,56,269,9,40,287,84,20,152,82,1,5,0,0,9,12,3,3,0,94,711,63,27,160,24,510,34,44,9,1,59,0.772727272727273,0,6,10,10,8,0,0,0,2,5,2,0,20;48;53;36;52;34;51;59;29;55;25;45;38;29;33;33;42;30;34;45;52;25;46;46;48;33;50;44;40;21;51;33;49;34,55;49;33;45;39;48;43;52;48,40,1363,412,40,26,26,0,0,1,1,1,0,0,53
2022,SEA,REG,17,399,573,4282,30,12,46,-348,5,2,4319,1780,206,22.0120229079534,5.53326071602095,0,425,2042,12,5,3,112,-12.7284076684257,0,399,553,4282,30,4,4,4319,1780,206,94.2841831906477,0,1,679,114,386,64,334,18,44,291,98,14,163,81,1,6,0,86,7,8,11,11,0,106,854,78,16,109,30,728,34,37,3,0,56,0.918918918918919,0,9,15,4,6,0,0,0,1,2,0,0,49;32;31;25;56;25;56;31;39;27;34;32;46;34;50;35;51;49;55;24;34;41;26;27;38;51;22;25;31;31;37;36;22;32,39;41;46,,1234,126,0,41,42,1,0,0.976190476190476,1,1,0,0,32
2022,SF,REG,17,338,512,4049,30,9,31,-193,1,1,3484,2236,188,105.269107342399,-1.79362775432685,0,504,2360,20,7,4,137,-21.5931966513585,0,338,504,4049,30,4,3,3484,2236,188,152.596390527256,0,0,597,99,397,66,318,16,44,307,121,20,305,78,2,1,0,0,7,7,10,10,1,94,730,59,33,356,26,599,27,32,3,2,51,0.84375,0,13,5,7,2,0,0,0,0,3,0,0,25;20;33;51;25;49;30;50;49;29;20;26;20;39;24;46;47;43;36;48;26;23;35;43;24;23;27,42;43;41,20;43,911,126,63,51,53,2,0,0.962264150943396,1,1,0,0,23
2022,TB,REG,17,499,751,4746,26,10,22,-160,3,2,5162,2349,240,50.3809378980652,0.22603844534297,2,386,1308,5,5,3,86,-85.2143046021303,0,499,724,4746,26,5,5,5162,2349,240,89.6927025167073,2,0,635,95,389,76,346,12,44,323,104,10,140,59,1,3,0,0,4,6,10,10,0,99,793,46,38,391,28,595,31,38,5,2,54,0.81578947368421,0,10,7,12,2,0,0,0,1,0,4,0,44;38;29;47;47;47;45;45;45;21;44;30;27;54;24;27;31;30;26;20;38;50;42;21;21;38;35;42;40;22;41,36;52;55;50;53,52;26,1111,246,78,24,25,1,0,0.96,1,1,0,0,40
2022,TEN,REG,17,285,456,3227,16,11,49,-313,5,3,3567,1541,153,-26.5757145759326,-0.949389248266133,1,487,2131,16,7,5,117,-38.4648651750184,0,285,436,3227,16,2,1,3567,1541,153,70.1979014164038,1,0,644,129,381,60,292,11,39,264,104,14,149,78,1,8,0,0,10,13,6,6,1,111,956,61,36,303,37,792,20,24,4,0,51,0.833333333333333,0,6,7,6,1,0,0,0,1,2,1,0,46;23;48;44;27;28;38;48;29;44;35;33;24;38;36;37;29;51;39;41,47;48;35;51,,738,181,0,32,33,1,0,0.96969696969697,0,1,1,0,47
2022,WAS,REG,17,344,554,3783,24,16,48,-311,9,6,4453,1673,184,-60.0944304293673,-1.2943979654384,2,538,2143,9,8,1,129,-29.013580912848,0,344,531,3783,24,1,0,4453,1673,184,59.1149753467445,2,0,565,75,391,79,374,8,43,279,108,9,68,68,2,1,1,0,11,13,9,9,1,92,805,67,44,336,41,902,25,30,5,0,58,0.833333333333333,1,8,4,8,4,0,0,0,1,2,2,0,45;50;38;28;22;31;19;28;44;44;58;32;55;25;24;44;30;45;21;42;41;51;43;29;22,48;47;52;31;52,,911,230,0,24,28,4,0,0.857142857142857,0,0,0,0,
