game_id,season,week,home_team,away_team,total_line,gameday,weekday,gametime,location,div_game,roof,surface,temp,wind,home_offense_strength_entering,home_defense_strength_entering,home_avg_passing_epa_entering,home_avg_rushing_epa_entering,home_avg_turnovers_entering,home_avg_def_passing_epa_allowed_entering,home_avg_def_rushing_epa_allowed_entering,away_offense_strength_entering,away_defense_strength_entering,away_avg_passing_epa_entering,away_avg_rushing_epa_entering,away_avg_turnovers_entering,away_avg_def_passing_epa_allowed_entering,away_avg_def_rushing_epa_allowed_entering,home_vam_lost,away_vam_lost,home_offense_strength_entering_prior,home_defense_strength_entering_prior,home_avg_passing_epa_entering_prior,home_avg_rushing_epa_entering_prior,home_avg_turnovers_entering_prior,home_avg_def_passing_epa_allowed_entering_prior,home_avg_def_rushing_epa_allowed_entering_prior,away_offense_strength_entering_prior,away_defense_strength_entering_prior,away_avg_passing_epa_entering_prior,away_avg_rushing_epa_entering_prior,away_avg_turnovers_entering_prior,away_avg_def_passing_epa_allowed_entering_prior,away_avg_def_rushing_epa_allowed_entering_prior,alpha,home_offense_strength_entering_blended,home_defense_strength_entering_blended,home_avg_passing_epa_entering_blended,home_avg_rushing_epa_entering_blended,home_avg_turnovers_entering_blended,home_avg_def_passing_epa_allowed_entering_blended,home_avg_def_rushing_epa_allowed_entering_blended,away_offense_strength_entering_blended,away_defense_strength_entering_blended,away_avg_passing_epa_entering_blended,away_avg_rushing_epa_entering_blended,away_avg_turnovers_entering_blended,away_avg_def_passing_epa_allowed_entering_blended,away_avg_def_rushing_epa_allowed_entering_blended,home_net_rating,away_net_rating,delta_net_rating,home_matchup_adv,away_matchup_adv,delta_vam_lost,home_cover,home_line
2021_01_CLE_KC,2021,1,KC,CLE,54.5,2021-09-12,Sunday,16:25,Home,0,outdoors,grass ,88.0,8.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,13.241110105130373,3.555407636204431,13.020776895843657,0.2203332092867173,0.8888888888888888,1.8140724072632437,1.7413352289411874,5.793281354987629,4.688862145860572,6.275917784954005,-0.4826364299663754,0.9411764705882352,4.648553223348411,0.040308922512161,0.0,13.241110105130373,3.555407636204431,13.020776895843657,0.2203332092867173,0.8888888888888888,1.8140724072632437,1.7413352289411874,5.793281354987629,4.688862145860572,6.275917784954005,-0.4826364299663754,0.9411764705882352,4.648553223348411,0.040308922512161,9.685702468925944,1.104419209127057,8.581283259798886,8.5522479592698,2.237873718783198,0.0,0,-5.5
2021_01_MIA_NE,2021,1,NE,MIA,43.5,2021-09-12,Sunday,16:25,Home,1,outdoors,fieldturf,81.0,15.0,0.0,0.0,,,,,,0.0,0.0,,,,,,4.224504264362622,0.0,-0.6439801888016492,4.812431744157,-2.3603578735181676,1.7163776847165184,1.2666666666666666,2.68707976831505,2.12535197584195,0.7443404921384604,-2.62053176585426,3.1727682780740354,-2.428427785935575,1.0,-2.7618287912395405,0.1412970253852804,0.0,-0.6439801888016492,4.812431744157,-2.3603578735181676,1.7163776847165184,1.2666666666666666,2.68707976831505,2.12535197584195,0.7443404921384604,-2.62053176585426,3.1727682780740354,-2.428427785935575,1.0,-2.7618287912395405,0.1412970253852804,-5.456411932958649,3.3648722579927206,-8.82128419095137,1.976551577052611,-4.06809125201854,4.224504264362622,0,-3.5
2021_01_GB_NO,2021,1,NO,GB,49.0,2021-09-12,Sunday,16:25,Neutral,0,outdoors,grass ,86.0,9.0,0.0,0.0,,,,,,0.0,0.0,,,,,,27.298756374316664,2.0,5.406523929146888,-5.964942171652325,4.778270956839263,0.6282529723076254,1.0,-2.710243691537007,-3.2546984801153176,13.380666400175787,1.9507337617644256,11.748320043819731,1.632346356356054,0.5294117647058824,1.1456598959532958,0.80507386581113,0.0,5.406523929146888,-5.964942171652325,4.778270956839263,0.6282529723076254,1.0,-2.710243691537007,-3.2546984801153176,13.380666400175787,1.9507337617644256,11.748320043819731,1.632346356356054,0.5294117647058824,1.1456598959532958,0.80507386581113,11.371466100799214,11.429932638411362,-0.0584665376121478,3.455790167382463,19.345608571828112,25.298756374316664,1,4.0
2021_01_DEN_NYG,2021,1,NYG,DEN,41.5,2021-09-12,Sunday,16:25,Home,0,outdoors,fieldturf,82.0,19.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,-3.504114998117398,3.260229186468507,-2.4430019563560177,-1.06111304176138,1.2666666666666666,4.765991685276211,-1.5057624988077043,-6.667939667883201,2.7819785219136777,-4.506259457006299,-2.161680210876902,2.066666666666667,2.2521324766830464,0.5298460452306313,0.0,-3.504114998117398,3.260229186468507,-2.4430019563560177,-1.06111304176138,1.2666666666666666,4.765991685276211,-1.5057624988077043,-6.667939667883201,2.7819785219136777,-4.506259457006299,-2.161680210876902,2.066666666666667,2.2521324766830464,0.5298460452306313,-6.764344184585905,-9.44991818979688,2.685574005210974,-6.286093520031075,-9.928168854351709,0.0,0,3.0
2021_01_CHI_LA,2021,1,LA,CHI,46.0,2021-09-12,Sunday,20:20,Home,0,dome,matrixturf,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,-1.2490675898702284,-11.404439367759576,1.3491452056000433,-2.5982127954702716,1.2941176470588236,-7.896229386578017,-3.50820998118156,-1.2544210136103262,0.3257654310776012,-0.4413747855495595,-0.8130462280607668,1.3125,3.2033592130222104,-2.877593781944609,0.0,-1.2490675898702284,-11.404439367759576,1.3491452056000433,-2.5982127954702716,1.2941176470588236,-7.896229386578017,-3.50820998118156,-1.2544210136103262,0.3257654310776012,-0.4413747855495595,-0.8130462280607668,1.3125,3.2033592130222104,-2.877593781944609,10.155371777889346,-1.5801864446879277,11.735558222577271,-1.5748330209478296,10.15001835414925,0.0,1,-9.5
2021_01_BAL_LV,2021,1,LV,BAL,50.5,2021-09-13,Monday,20:15,Home,0,dome,grass,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,2.0,3.4557907484914767,9.229028805957,4.020000975894653,-0.5642102274031758,1.4,7.775848731698448,1.453180074258552,6.829576718354414,-2.5978571477422876,2.400010603561516,4.429566114792898,1.1176470588235294,0.0711629444639845,-2.669020092206272,0.0,3.4557907484914767,9.229028805957,4.020000975894653,-0.5642102274031758,1.4,7.775848731698448,1.453180074258552,6.829576718354414,-2.5978571477422876,2.400010603561516,4.429566114792898,1.1176470588235294,0.0711629444639845,-2.669020092206272,-5.773238057465523,9.4274338660967,-15.200671923562224,6.053647896233764,-2.3994520876025867,-2.0,1,3.0
2021_02_NYG_WAS,2021,2,WAS,NYG,42.0,2021-09-16,Thursday,20:20,Home,1,outdoors,grass ,71.0,0.0,-4.838962486698063,3.910441088009081,0.552506566688227,-5.39146905338629,1.0,10.384261467304,-6.47382037929492,-1.939660939446184,23.664292487488417,-1.68287354329368,-0.256787396152504,1.0,23.3478269309885,0.316465556499913,0.0,2.0,-4.1502413763552894,-6.13822265575439,-3.9834410693469815,-0.1668003070083082,1.5,-4.253920221012031,-1.884302434742359,-3.504114998117398,3.260229186468507,-2.4430019563560177,-1.06111304176138,1.2666666666666666,4.765991685276211,-1.5057624988077043,0.1666666666666666,-4.265028228079085,-4.4634453651271455,-3.227449796674447,-1.0375784314046383,1.4166666666666667,-1.8142232729593593,-2.649222092167786,-3.2433726550055293,6.660906403305159,-2.316313887512295,-0.927058767493234,1.2222222222222223,7.862964226228259,-1.2020578229231016,0.19841713704806,-9.904279058310689,10.10269619535875,-10.925934631384244,1.2200727101216162,-2.0,0,-4.0
2021_02_NO_CAR,2021,2,CAR,NO,45.0,2021-09-19,Sunday,13:00,Home,1,outdoors,grass ,83.0,4.0,-3.1379256128128996,-11.48224620110681,2.87227824314331,-6.01020385595621,1.0,-7.69828075631801,-3.7839654447888,18.632786200667912,-20.24831018641052,16.8673157865656,1.76547041410231,0.0,-17.8595027226016,-2.38880746380892,0.0,9.0,1.8803069371670589,4.473646814226964,2.4384110394073866,-0.5581041022403277,1.0666666666666669,4.057145555201659,0.4165012590253041,5.406523929146888,-5.964942171652325,4.778270956839263,0.6282529723076254,1.0,-2.710243691537007,-3.2546984801153176,0.1666666666666666,1.0439348455037325,1.814331311671335,2.5107222400300406,-1.466787394526308,1.0555555555555558,2.0979078366150476,-0.2835765249437132,7.610900974400392,-8.345503507445358,6.793111761793653,0.8177892126067396,0.8333333333333334,-5.235120196714439,-3.1103833107309184,-0.7703964661676026,15.95640448184575,-16.726800948013352,9.38943835294909,5.796569662729057,-9.0,1,3.0
2021_02_CIN_CHI,2021,2,CHI,CIN,44.5,2021-09-19,Sunday,13:00,Home,0,outdoors,grass ,80.0,0.0,-6.605971435143109,16.079616875649002,-10.5216672873939,3.91569585225079,2.0,18.848576589254,-2.768959713605,-1.81615820081658,3.979304977853921,4.16537903429838,-5.98153723511496,0.0,11.5954388250987,-7.61613384724478,0.0,6.0,-1.2544210136103262,0.3257654310776012,-0.4413747855495595,-0.8130462280607668,1.3125,3.2033592130222104,-2.877593781944609,-0.5225903813738615,5.035405873658263,2.6584219995980094,-3.181012380971871,1.4,5.11591457315718,-0.0805086994989166,0.1666666666666666,-2.14634608386579,2.951407338506168,-2.1214235358569495,-0.0249225480088407,1.4270833333333333,5.810895442394175,-2.8594881038880073,-0.7381850179476479,4.859389057690873,2.9095815053814045,-3.647766523329053,1.1666666666666667,6.1958352818141,-1.336446224123227,-5.097753422371959,-5.597574075638521,0.4998206532665623,-7.005735141556663,-3.689592356453816,-6.0,1,-2.0
2021_02_HOU_CLE,2021,2,CLE,HOU,48.5,2021-09-19,Sunday,13:00,Home,0,outdoors,grass ,75.0,12.0,15.68470117163102,20.343723640936055,10.7700124611147,4.91468871051632,2.0,19.399531156391,0.944192484545056,11.59386116723143,-2.8438097346028712,14.0536021642352,-2.45974099700377,0.0,-3.83803975225095,0.994230017648079,7.7942789328723805,145.9881439601105,5.793281354987629,4.688862145860572,6.275917784954005,-0.4826364299663754,0.9411764705882352,4.648553223348411,0.040308922512161,6.006203560261102,9.639035862343794,7.821074665964162,-1.8148711057030604,1.0,8.731312475167925,0.9077233871758698,0.1666666666666666,7.441851324428194,7.298005728373153,7.024933564314121,0.4169177601140739,1.1176470588235292,7.107049545522175,0.1909561828509768,6.937479828089489,7.558561596186016,8.859829249009335,-1.9223494209198453,0.8333333333333334,6.63642043726478,0.922141158921238,0.1438455960550415,-0.621081768096527,0.7649273641515686,-0.1167102717578218,-0.3605259002836636,-138.19386502723813,0,-13.5
2021_02_LA_IND,2021,2,IND,LA,48.0,2021-09-19,Sunday,13:00,Home,0,closed,fieldturf,,,-6.928671023797438,10.48032301990311,0.303342056980862,-7.2320130807783,1.0,12.1148894235957,-1.63456640369259,16.079616875649002,-6.605971435143109,18.848576589254,-2.768959713605,0.0,-10.5216672873939,3.91569585225079,6.0,0.0,4.816342997253129,-1.207485329924844,5.96558019005981,-1.149237192806681,0.9375,0.5874743901833305,-1.7949597201081744,-1.2490675898702284,-11.404439367759576,1.3491452056000433,-2.5982127954702716,1.2941176470588236,-7.896229386578017,-3.50820998118156,0.1666666666666666,2.858840660411368,0.740482728379815,5.021873834546652,-2.163033174135284,0.9479166666666666,2.508710229085392,-1.768227500705577,1.63904648771631,-10.6046947123235,4.265717102875703,-2.6266706151593935,1.0784313725490198,-8.33380237004733,-2.270892342276168,2.118357932031553,12.24374120003981,-10.125383268008257,13.463535372734867,0.898563759336495,6.0,1,4.0
2021_02_DEN_JAX,2021,2,JAX,DEN,45.0,2021-09-19,Sunday,13:00,Home,0,outdoors,grass ,80.0,7.0,-2.8438097346028712,11.59386116723143,-3.83803975225095,0.994230017648079,3.0,14.0536021642352,-2.45974099700377,23.664292487488417,-1.939660939446184,23.3478269309885,0.316465556499913,1.0,-1.68287354329368,-0.256787396152504,2.0,2.0,-2.518186346942608,9.553831825044952,-1.9863843895967817,-0.5318019573458265,1.5333333333333334,9.269826253106867,0.284005571938083,-6.667939667883201,2.7819785219136777,-4.506259457006299,-2.161680210876902,2.066666666666667,2.2521324766830464,0.5298460452306313,0.1666666666666666,-2.572456911552652,9.893836715409366,-2.29499361670581,-0.2774632948468422,1.777777777777778,10.067122238294925,-0.1732855228855591,-1.6125676419879316,1.9950386116870344,0.1360882743261675,-1.7486559163140998,1.8888888888888893,1.5962981400202587,0.3987404716667754,-12.466293626962017,-3.607606253674966,-8.85868737328705,-4.567495523239686,-11.506404357397296,0.0,0,6.0
2021_02_BUF_MIA,2021,2,MIA,BUF,48.0,2021-09-19,Sunday,13:00,Home,1,outdoors,grass ,89.0,7.0,1.598855689290123,7.54656689906651,1.34209378384394,0.256761905446183,1.0,12.5329518289228,-4.98638492985629,-7.7678503426402195,-4.672356791237625,-6.09179619972993,-1.67605414291029,1.0,-0.827915468918885,-3.84444132231874,57.343443566609544,0.0,0.7443404921384604,-2.62053176585426,3.1727682780740354,-2.428427785935575,1.0,-2.7618287912395405,0.1412970253852804,8.913309277948189,1.5090000612856307,10.350015626220133,-1.436706348271943,1.1111111111111112,0.94577563647184,0.5632244248137908,0.1666666666666666,0.8867596916637375,-0.9260153217007988,2.86765586236902,-1.980896170705282,1.0,-0.2126986878791505,-0.7133166338216479,6.133116007850122,0.4787739191984215,7.609713655228456,-1.4765976473783344,1.0925925925925928,0.6501604522400526,-0.1713865330416309,1.8127750133645364,5.6543420886517,-3.841567075287163,0.407985772465316,7.059131329550921,57.343443566609544,0,3.5
2021_02_NE_NYJ,2021,2,NYJ,NE,43.0,2021-09-19,Sunday,13:00,Home,1,outdoors,fieldturf,72.0,13.0,-11.48224620110681,-3.1379256128128996,-7.69828075631801,-3.7839654447888,1.0,2.87227824314331,-6.01020385595621,7.54656689906651,1.598855689290123,12.5329518289228,-4.98638492985629,2.0,1.34209378384394,0.256761905446183,0.0,16.0,-8.596420637920545,4.1844868403330455,-5.580075305175098,-3.0163453327454466,1.1333333333333333,7.958313394763191,-3.773826554430146,-0.6439801888016492,4.812431744157,-2.3603578735181676,1.7163776847165184,1.2666666666666666,2.68707976831505,2.12535197584195,0.1666666666666666,-9.077391565118257,2.9640847648087214,-5.933109547032251,-3.1442820180860056,1.1111111111111112,7.110640869493211,-4.14655610468449,0.7211109925097104,4.27683573501252,0.1218604102219935,0.5992505822877172,1.3888888888888888,2.462915437569865,1.8139202974426556,-12.041476329926976,-3.55572474250281,-8.485751587424165,-13.354227300130775,-2.242973772299011,-16.0,0,5.5
2021_02_SF_PHI,2021,2,PHI,SF,49.0,2021-09-19,Sunday,13:00,Home,0,outdoors,grass ,76.0,13.0,14.23535585835101,-17.88091650164102,11.9753075749322,2.26004828341881,0.0,-15.9752894049871,-1.90562709665392,15.73934525348178,-6.580165401351474,21.4764228488569,-5.73707759537512,2.0,-6.84885737383163,0.268691972480156,3.0,5.0,-5.493836246291924,1.7577463573537992,-5.045025266472019,-0.4488109798199041,1.7333333333333334,3.2728408271190896,-1.5150944697652904,0.3884421557017508,-2.074068802091232,1.9742261578132296,-1.5857840021114789,1.7333333333333334,0.0916444726496967,-2.165713274740929,0.1666666666666666,-2.2056375621847684,-1.515364119145337,-2.208303126237983,0.0026655640532149,1.4444444444444446,0.0648191217680582,-1.5801832409133951,2.946926005331756,-2.825084901967939,5.2245922729871745,-2.277666267655419,1.777777777777778,-1.065105835097191,-1.7599790668707482,-0.6902734430394313,5.772010907299695,-6.462284350339126,0.6194473397831706,4.462290124477093,-2.0,0,3.0
2021_02_LV_PIT,2021,2,PIT,LV,46.5,2021-09-19,Sunday,13:00,Home,0,outdoors,grass ,77.0,4.0,-4.672356791237625,-7.7678503426402195,-0.827915468918885,-3.84444132231874,0.0,-6.09179619972993,-1.67605414291029,1.5314366562430806,-3.1652403581132,9.61616741518598,-8.0847307589429,1.0,2.35460099199175,-5.51984135010495,0.0,26.67118485161685,0.1251908061833688,-6.839982707958559,3.871559267240089,-3.74636846105672,1.0,-4.958689773368818,-1.881292934589741,3.4557907484914767,9.229028805957,4.020000975894653,-0.5642102274031758,1.4,7.775848731698448,1.453180074258552,0.1666666666666666,-0.6744004600534634,-6.994627313738836,3.08831347788026,-3.7627139379337233,0.8333333333333334,-5.147540844429004,-1.8470864693098323,3.1350650664500774,7.163317278611967,4.952695382443207,-1.8176303159931295,1.3333333333333337,6.872307441747332,0.2910098368646351,6.320226853685373,-4.02825221216189,10.348479065847265,-7.837717738665431,10.129692380188914,-26.67118485161685,0,-5.5
2021_02_MIN_ARI,2021,2,ARI,MIN,51.0,2021-09-19,Sunday,16:05,Home,0,closed,grass ,,,12.4017235400643,-20.84222340366211,11.8119781082262,0.589745431838102,1.0,-16.633516116453,-4.20870728720911,3.979304977853921,-1.81615820081658,11.5954388250987,-7.61613384724478,1.0,4.16537903429838,-5.98153723511496,6.0,15.0,4.449073166557518,1.1263362724396466,2.2076459538100286,2.2414272127474892,1.3333333333333333,1.4155537671048923,-0.2892174946652457,5.514583437464722,5.037109358850232,4.959021620529555,0.5555618169351679,1.4666666666666666,5.096433476194641,-0.0593241173444091,0.1666666666666666,5.774514895475315,-2.5350903402439795,3.808367979546057,1.9661469159292584,1.277777777777778,-1.5926245468214224,-0.9424657934225564,5.258703694196255,3.894898098905763,6.065091154624412,-0.8063874604281565,1.3888888888888888,4.941257735878598,-1.046359636972834,8.309605235719294,1.3638055952904913,6.9457996404288025,1.8796167965695516,7.793794034440234,-9.0,0,-4.0
