season,week,team,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance
2020,1,DET,REG,CHI,24,42,297,1,1,1,-9,0,0,372,129,14,2.01769837285982,-8.61651853817265,0,29,138,1,0,0,7,-3.01983212088817,0,24,41,297,1,0,0,372,129,14,4.17147680211937,0,0,43,2,12,1,1,1,1,28,5,0,0,3,0,0,0,0,0,0,0,0,0,8,77,5,1,16,2,66,3,4,1,0,44,0.75,0,1,1,1,0,0,0,0,0,0,1,0,27;32;44,55,,103,55,0,2,2,0,0,1,0,0,0,0,0
2020,1,GB,REG,MIN,32,44,364,4,0,0,0,0,0,391,155,17,17.9679529487717,13.0681962501712,0,32,158,1,1,0,11,5.54213486064691,0,32,41,364,4,0,0,391,155,17,20.9557170054894,0,0,31,0,18,4,14,0,2,11,4,1,-4,1,0,0,1,0,0,0,0,0,0,6,63,5,1,0,1,18,2,2,0,0,43,1,0,0,1,1,0,0,0,0,0,0,0,0,31;43,,,74,0,0,5,5,0,0,1,0,0,0,0,0
2020,1,HOU,REG,KC,20,32,253,1,1,4,-11,0,0,283,132,13,3.51792298920527,-1.22575029250114,0,22,118,2,0,0,8,5.31906934239669,0,20,31,253,1,0,0,283,132,13,8.46313203102518,0,0,50,1,15,4,12,0,1,8,3,0,0,2,0,0,0,0,0,0,0,0,0,5,37,4,1,19,3,66,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,51,,0,51,0,2,2,0,0,1,0,0,0,0,0
2020,1,IND,REG,JAX,36,46,363,1,2,1,-6,0,0,289,212,17,7.92827248601871,10.472451409568,0,22,88,1,0,0,5,-6.14965565744205,0,36,46,363,1,0,0,289,212,17,9.91244937595375,0,0,37,0,16,5,25,0,4,23,4,0,0,1,0,0,0,0,0,0,0,0,0,5,80,4,0,0,3,90,2,3,1,0,38,0.666666666666667,0,1,1,0,0,0,0,0,1,0,0,0,38;25,30,,63,30,0,2,2,0,0,1,0,0,0,0,0
2020,1,JAX,REG,IND,19,20,173,3,0,4,-23,0,0,89,98,11,8.49217614020079,20.4871806502342,0,23,91,0,0,0,4,-2.33810857916251,0,19,20,173,3,0,0,89,98,11,16.0408343995805,0,0,47,1,19,2,9,0,1,6,6,2,34,5,0,0,0,0,0,0,0,0,0,6,61,1,0,0,2,50,2,2,0,0,50,1,0,0,0,1,1,0,0,0,0,0,0,0,50;46,,,96,0,0,3,3,0,0,1,0,0,0,0,0
2020,1,KC,REG,HOU,24,32,211,3,0,1,-8,0,0,147,133,16,13.9878293396905,8.08761473745108,0,34,166,1,0,0,9,0.334778406674136,0,24,32,211,3,0,0,147,133,16,16.0422367400024,0,0,39,0,14,2,7,0,4,11,7,1,39,2,0,0,0,0,0,0,0,0,0,1,5,3,0,0,2,48,2,2,0,0,29,1,1,1,0,0,0,0,0,0,0,0,0,0,29;19,,,48,0,0,4,4,0,0,1,0,0,0,0,0
2020,1,LA,REG,DAL,20,31,275,0,1,1,-6,0,0,140,195,12,4.94299644290471,-4.075566892113,0,40,153,2,0,0,12,-3.2493934680361,0,20,28,275,0,0,0,140,195,12,10.7392614126907,0,0,45,3,19,3,22,0,3,22,7,0,0,4,0,0,0,0,0,0,0,0,0,5,34,4,0,0,1,20,2,3,1,0,35,0.666666666666667,0,0,2,0,0,0,0,1,0,0,0,0,35;31,29,,66,29,0,2,2,0,0,1,0,0,0,0,0
2020,1,LAC,REG,CIN,16,30,208,0,0,2,-1,0,0,335,80,10,-0.191233058797651,-2.46861844227232,0,39,155,1,0,0,7,-6.02759548589247,0,16,29,208,0,0,0,335,80,10,1.84353494144744,0,0,45,3,17,4,22,1,3,20,6,1,0,3,0,0,0,0,0,0,1,1,0,6,35,5,2,7,1,46,3,4,1,0,43,0.75,0,2,0,1,0,0,0,0,0,0,1,0,24;43;22,50,,89,50,0,1,1,0,0,1,0,0,0,0,0
2020,1,LV,REG,CAR,22,30,239,1,0,0,0,0,0,166,158,11,10.7774738357215,8.98731095450265,0,31,133,3,1,0,10,4.29820410333923,0,22,28,239,1,0,0,166,158,11,12.7246173098496,0,0,40,0,32,1,1,0,1,10,4,0,0,4,0,0,0,0,0,0,0,0,0,3,40,4,2,37,0,0,2,2,0,0,54,1,0,1,0,0,1,0,0,0,0,0,0,0,20;54,,,74,0,0,4,4,0,0,1,0,0,0,0,0
2020,1,MIA,REG,NE,20,30,191,0,3,1,-9,0,0,251,59,11,-8.42761107431751,3.81296406189601,0,27,87,1,0,0,7,-1.57095565453335,1,20,30,191,0,0,0,251,59,11,-7.20854293382753,0,0,42,14,16,6,20,1,2,15,3,0,0,3,0,0,0,0,1,1,0,0,0,4,35,2,1,-3,0,0,1,1,0,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,46,,,46,0,0,0,0,0,0,,0,0,0,0,0
2020,1,MIN,REG,GB,19,25,259,2,1,2,-11,0,0,267,72,12,6.66373644135302,7.92491674423218,1,22,134,2,0,0,10,8.40227562093083,2,19,25,259,2,0,0,267,72,12,11.3553136350733,1,0,51,2,12,2,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,5,20,2,0,0,2,64,1,1,0,0,35,1,0,0,1,0,0,0,0,0,0,0,0,0,35,,,35,0,0,1,1,0,0,1,0,0,0,0,0
2020,1,NE,REG,MIA,15,19,155,0,0,2,-15,0,0,101,88,9,3.38485614332603,4.25153970718384,0,42,217,3,0,0,18,13.590415530497,0,15,19,155,0,1,1,101,88,9,0.974621590226889,0,0,27,19,21,3,13,0,1,9,5,3,20,5,0,1,0,0,1,1,0,0,0,3,47,4,1,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,45,,0,45,0,3,3,0,0,1,0,0,0,0,0
2020,1,NO,REG,TB,19,31,198,2,0,1,-9,0,0,166,116,10,-0.639047640828176,-7.13142236073812,0,34,82,1,0,0,5,-13.5770682829683,0,19,30,198,2,0,0,166,116,10,2.45183508448699,0,0,44,1,13,5,20,1,3,15,6,2,53,5,1,0,0,0,0,0,1,1,0,6,119,5,4,59,0,0,2,2,0,0,29,1,0,2,0,0,0,0,0,0,0,0,0,0,29;21,,,50,0,0,4,4,0,0,1,0,0,0,0,0
2020,1,NYG,REG,PIT,26,41,279,2,2,3,-17,0,0,232,116,16,-1.28484616039119,-0.0676090136552468,0,20,29,0,0,0,2,-7.89773995475844,0,26,39,279,2,0,0,232,116,16,3.97609496145245,0,0,41,5,19,4,28,1,2,21,5,0,0,3,0,0,0,0,0,0,1,1,0,4,25,4,3,39,0,0,1,1,0,0,21,1,0,1,0,0,0,0,0,0,0,0,0,0,21,,,21,0,0,1,1,0,0,1,0,0,0,0,0
2020,1,NYJ,REG,BUF,21,35,215,1,1,3,-13,0,0,257,136,8,-4.33029994290594,-3.15933028856913,0,15,52,1,0,0,4,0.218273769220104,0,21,33,215,1,1,1,257,139,8,-4.91879912163131,0,0,53,7,29,7,17,2,3,6,4,0,0,6,0,0,0,0,0,0,2,2,0,9,95,5,0,0,2,32,1,1,0,0,31,1,0,0,1,0,0,0,0,0,0,0,0,0,31,,,31,0,0,2,2,0,0,1,0,0,0,0,0
2020,1,PHI,REG,WAS,24,42,270,2,2,8,-62,2,1,520,113,13,-19.5759557022901,-6.44419771574792,0,17,57,0,0,0,3,-0.914912517007906,0,24,42,270,2,0,0,520,113,13,-0.800410522526363,0,0,47,0,20,4,9,1,3,19,10,0,0,4,0,1,0,0,2,2,0,0,0,3,20,6,3,14,0,0,1,2,1,0,38,0.5,0,0,1,0,0,0,0,0,0,0,1,0,38,53,,38,53,0,2,2,0,0,1,0,0,0,0,0
2020,1,PIT,REG,NYG,21,32,229,3,0,2,-21,0,0,221,105,14,15.1010357121752,1.50843512627386,0,30,141,0,2,0,6,-5.37975071778055,0,21,31,229,3,0,0,221,105,14,18.6728679115233,0,0,42,2,12,11,38,0,3,17,8,2,0,5,0,1,0,0,2,3,0,0,0,3,21,3,3,13,1,33,2,2,0,0,41,1,0,0,1,1,0,0,0,0,0,0,0,0,41;36,,,77,0,0,2,3,1,0,0.666666666666667,0,0,0,0,0
2020,1,SEA,REG,ATL,31,35,322,4,0,3,-23,0,0,205,160,15,19.5701759178288,19.8031829084669,0,20,84,1,0,0,6,-1.1684552168299,0,31,35,322,4,0,0,205,160,15,24.3290171914365,0,0,43,1,23,5,19,1,2,16,8,1,0,7,0,0,0,0,1,1,1,1,0,6,46,4,1,15,2,43,1,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,42,,,42,0,0,5,5,0,0,1,0,0,0,0,0
2020,1,SF,REG,ARI,19,33,259,2,0,3,-16,0,0,220,161,10,0.376995504162,-6.22940361499786,0,25,123,0,0,0,6,-3.20965184847591,0,19,32,259,2,0,0,220,161,10,5.3594823094585,0,0,45,6,24,2,6,2,2,6,3,1,16,5,0,0,0,0,0,0,0,0,0,5,53,4,3,29,1,16,2,2,0,0,52,1,0,1,0,0,1,0,0,0,0,0,0,0,52;24,,,76,0,0,2,2,0,0,1,0,0,0,0,0
2020,1,TB,REG,NO,23,36,239,2,2,3,-15,1,0,292,90,10,-10.4438573051715,-0.286711840068593,0,26,86,1,0,0,7,0.0895101216738112,0,23,34,239,2,0,0,292,90,10,-4.42467804464093,0,0,43,2,24,7,28,0,1,9,3,0,0,3,0,0,0,0,1,1,0,0,0,9,103,5,1,0,1,0,1,2,0,1,38,0.5,0,0,1,0,0,0,0,0,0,0,0,0,38,,54,38,0,54,2,2,0,0,1,0,0,0,0,0
2020,1,TEN,REG,DEN,29,43,249,2,0,1,-2,0,0,266,96,17,9.90078118979178,5.29876835644245,0,34,130,0,0,0,6,-1.728626533848,0,29,40,249,2,0,0,266,96,17,12.5127742668282,0,0,40,0,16,5,13,2,0,0,5,0,0,2,0,0,0,0,0,0,1,1,0,5,37,4,3,19,1,19,1,4,2,1,25,0.25,0,1,0,0,0,0,0,0,0,2,0,0,25,47;42,44,25,89,44,1,2,1,0,0.5,1,1,0,0,25
2020,1,WAS,REG,PHI,17,31,178,1,0,3,-19,1,0,248,95,11,-3.45859741743001,-6.56621346871058,0,36,80,2,0,0,5,-10.3997618080466,0,17,30,178,1,0,0,248,95,11,2.08272804834601,0,0,36,1,23,10,63,2,8,62,14,2,32,3,0,1,0,0,2,2,1,1,0,7,55,3,5,17,0,0,2,3,1,0,40,0.666666666666667,0,0,1,1,0,0,0,0,0,1,0,0,38;40,48,,78,48,0,3,3,0,0,1,0,0,0,0,0
2020,2,ARI,REG,WAS,26,38,286,1,1,3,-8,0,0,352,118,14,3.76193167068986,7.48446978190366,0,32,160,2,0,0,9,4.50723167094044,0,26,34,286,1,1,0,352,120,14,11.2512226263992,0,0,44,2,12,6,26,2,4,24,8,0,0,2,0,0,0,0,0,0,2,2,0,11,97,2,2,5,1,0,3,3,0,0,49,1,0,1,1,1,0,0,0,0,0,0,0,0,49;33;28,,,110,0,0,3,3,0,0,1,0,0,0,0,0
2020,2,ATL,REG,DAL,24,37,273,4,0,1,-6,0,0,377,105,15,12.1677603089477,4.22305150164498,0,34,113,0,0,0,5,-3.96094949865456,0,24,36,273,4,0,0,377,105,15,13.9569892861758,0,0,53,2,26,1,3,4,1,5,4,0,0,4,0,0,0,0,0,0,3,3,0,8,51,5,0,0,3,62,4,4,0,0,42,1,0,1,1,2,0,0,0,0,0,0,0,0,42;27;41;32,,,142,0,0,3,3,0,0,1,0,0,0,0,0
2020,2,BAL,REG,HOU,18,24,204,1,0,4,-27,0,0,190,103,11,5.57358110060217,11.1501701500105,0,37,230,1,0,0,11,4.73908649452607,0,18,23,204,1,0,0,190,103,11,12.6091343599184,0,0,37,4,16,2,13,1,4,22,13,1,9,2,0,0,0,0,0,0,1,1,1,3,21,4,1,8,3,55,4,4,0,0,47,1,0,1,2,1,0,0,0,0,0,0,0,0,32;39;47;20,,,138,0,0,3,3,0,0,1,0,0,0,0,0
2020,2,BUF,REG,MIA,24,35,415,4,0,1,-4,0,0,362,154,15,28.7114746519106,6.27553454467229,0,23,112,0,0,0,8,-2.4038117674645,0,24,35,415,4,1,1,362,154,15,24.4569504986026,0,0,43,6,20,3,18,1,3,17,10,0,0,8,0,0,0,0,0,0,0,0,0,6,55,4,2,18,1,-1,1,1,0,0,39,1,0,0,1,0,0,0,0,0,0,0,0,0,39,,,39,0,0,4,4,0,0,1,0,0,0,0,0
2020,2,CAR,REG,TB,33,42,367,0,2,5,-27,1,1,309,149,18,-4.21084832379888,13.2517142593861,0,24,87,2,0,0,5,-2.0512799275748,0,33,40,367,0,1,1,309,149,18,4.45669057409218,0,0,30,2,22,3,7,0,0,0,1,1,44,2,0,2,0,0,0,0,1,1,0,9,77,5,2,-1,0,0,1,1,0,0,23,1,0,1,0,0,0,0,0,0,0,0,0,0,23,,,23,0,0,2,2,0,0,1,0,0,0,0,0
2020,2,CHI,REG,NYG,18,28,190,2,2,4,-21,0,0,239,71,11,1.77399898515732,-1.87631909336363,0,32,135,0,0,0,7,-2.75440142274601,0,18,28,190,2,1,0,239,71,11,5.60985326667241,0,0,45,1,9,6,21,1,4,21,4,1,10,5,0,0,0,0,1,1,1,1,0,5,48,2,0,0,4,93,1,2,1,0,34,0.5,0,0,1,0,0,0,0,0,0,0,1,0,34,50,,34,50,0,2,2,0,0,1,0,0,0,0,0
2020,2,CIN,REG,CLE,37,61,316,3,0,3,-31,1,1,486,127,20,11.0614366307438,-0.568090404494334,0,24,68,0,1,0,9,-4.67845659400336,0,37,59,316,3,0,0,486,127,20,19.6777446029009,0,0,26,1,37,1,1,0,0,0,0,1,30,1,0,0,0,0,1,2,0,0,0,4,45,6,0,0,2,87,3,3,0,0,43,1,0,1,1,1,0,0,0,0,0,0,0,0,38;43;27,,,108,0,0,3,3,0,0,1,0,0,0,0,0
2020,2,CLE,REG,CIN,16,23,219,2,1,0,0,0,0,210,73,9,10.991588511999,12.4059156292961,0,35,215,3,0,0,15,6.76303253835067,0,16,21,219,2,0,0,210,73,9,13.9006392760493,0,0,49,2,24,3,27,1,3,31,7,0,0,7,0,0,0,0,0,0,1,1,0,8,76,3,1,13,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,5,5,0,0,1,0,0,0,0,0
2020,2,DAL,REG,ATL,34,49,450,1,0,1,-5,1,1,381,205,20,14.7623055248862,2.91722810014765,0,31,125,4,2,1,9,-3.16248776782501,0,34,47,450,1,1,1,381,205,20,13.8723080614582,0,0,45,1,29,4,12,0,1,6,4,0,0,4,0,0,0,0,1,1,0,0,0,7,75,4,1,3,5,106,2,2,0,0,46,1,0,0,1,1,0,0,0,0,0,0,0,0,33;46,,,79,0,0,4,4,0,0,1,1,1,0,0,46
2020,2,DEN,REG,PIT,19,39,276,2,1,7,-61,1,1,515,61,12,-11.0602013360249,-6.10994810336515,1,26,104,0,1,0,7,-2.58225859975209,0,19,38,276,2,0,0,515,61,12,5.52599371750779,1,0,44,4,10,6,29,1,1,10,3,1,37,5,0,0,0,0,1,2,1,1,0,4,30,6,2,15,3,56,2,3,1,0,49,0.666666666666667,0,1,0,1,0,0,0,0,0,0,1,0,49;28,58,,77,58,0,1,1,0,0,1,0,0,0,0,0
2020,2,DET,REG,GB,20,33,244,2,1,4,-26,0,0,257,138,10,-6.02483762419433,-0.608643641074499,0,21,89,1,0,0,8,3.96229680342367,0,20,30,244,2,0,0,257,138,10,0.810603668476688,0,0,38,6,20,3,19,0,1,11,3,0,0,4,0,0,0,0,0,0,0,0,0,7,70,4,0,0,1,27,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,57,,0,57,0,3,3,0,0,1,0,0,0,0,0
2020,2,GB,REG,DET,18,30,240,2,0,1,-11,0,0,277,100,13,14.7731866854657,-3.23531488577525,0,35,259,2,0,0,9,8.59753981283587,1,18,30,240,2,0,0,277,100,13,16.8738483451954,0,0,33,3,17,3,21,0,4,26,7,1,7,4,1,0,0,0,0,0,0,0,0,8,60,5,2,6,2,34,2,2,0,0,43,1,0,0,1,1,0,0,0,0,0,0,0,0,43;35,,,78,0,0,4,4,0,0,1,0,0,0,0,0
2020,2,HOU,REG,BAL,25,36,275,1,1,4,-22,0,0,283,112,15,0.722655888581606,6.51831530472812,0,17,51,0,0,0,2,-4.49942156334873,0,25,34,275,1,1,1,283,112,15,-0.83197214525802,0,0,44,1,29,5,30,0,4,27,5,0,0,3,0,0,0,0,0,0,0,0,0,4,22,6,1,10,1,17,3,3,0,0,45,1,0,0,1,2,0,0,0,0,0,0,0,0,44;35;45,,,124,0,0,1,1,0,0,1,0,0,0,0,0
2020,2,IND,REG,MIN,19,25,214,1,1,2,-11,1,0,219,108,10,2.8611422983273,7.60834324359894,0,40,151,1,0,0,11,-3.1081883583773,0,19,25,214,1,0,0,219,108,10,5.66762030765369,0,0,26,8,10,3,12,0,3,18,7,3,59,9,0,0,1,0,1,1,0,0,0,9,93,2,4,40,2,27,4,4,0,0,44,1,0,1,2,1,0,0,0,0,0,0,0,0,28;38;38;44,,,148,0,0,2,2,0,0,1,0,0,0,0,0
2020,2,JAX,REG,TEN,30,45,339,3,2,2,-24,0,0,393,96,20,11.379201843454,5.7127830657092,0,27,165,1,1,0,10,7.44808439217741,0,30,44,339,3,0,0,393,96,20,15.7301781924251,0,0,36,8,26,3,18,0,1,8,4,0,0,2,0,2,0,0,1,2,0,0,0,8,60,6,1,0,1,0,1,1,0,0,35,1,0,0,1,0,0,0,0,0,0,0,0,0,35,,,35,0,0,3,4,1,0,0.75,0,0,0,0,0
2020,2,KC,REG,LAC,27,47,302,2,0,1,-13,0,0,339,116,15,3.69933166917799,-9.2946536011166,1,22,125,0,0,0,9,4.69119936588003,0,27,45,302,2,0,0,339,116,15,6.89294719420759,1,0,50,3,37,3,16,0,2,15,7,1,0,3,0,0,0,0,0,0,0,0,0,11,90,3,1,16,1,31,3,3,0,0,58,1,0,0,1,0,2,0,0,0,0,0,0,0,58;30;58,,,146,0,0,0,1,0,1,0,1,1,0,0,58
2020,2,LA,REG,PHI,20,27,267,3,0,1,-9,0,0,221,109,17,21.1968137222927,16.2297883859048,0,39,191,2,0,0,11,4.54270445616567,0,20,26,267,3,0,0,221,109,17,23.9991544647261,0,0,43,0,22,0,0,1,0,0,3,2,0,5,0,1,0,0,0,0,1,1,0,4,24,3,1,8,1,19,1,1,0,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,30,,,30,0,0,4,5,0,1,0.8,0,0,0,0,0
2020,2,LAC,REG,KC,22,33,311,1,1,2,-15,0,0,283,185,14,2.67121684563892,4.7502397497495,0,44,183,1,0,0,13,0.416418569919188,0,22,30,311,1,1,0,283,185,14,8.60450002358994,0,0,36,5,25,2,14,0,1,13,8,0,0,5,0,0,0,0,1,1,0,0,0,6,40,6,1,3,4,85,2,2,0,0,41,1,0,1,0,1,0,0,0,0,0,0,0,0,41;23,,,64,0,0,2,2,0,0,1,0,0,0,0,0
2020,2,LV,REG,NO,28,38,284,3,0,3,-23,0,0,265,147,18,14.4086466194506,8.53234362952849,0,35,116,1,2,1,7,-5.5949816272375,0,28,34,284,3,0,0,265,147,18,21.7107288567349,0,0,42,0,4,0,0,0,0,0,7,1,6,4,0,0,0,0,1,2,0,0,0,3,13,6,1,5,2,46,2,2,0,0,54,1,0,1,0,0,1,0,0,0,0,0,0,0,28;54,,,82,0,0,4,4,0,0,1,0,0,0,0,0
2020,2,MIA,REG,BUF,31,47,328,2,0,3,-17,0,0,313,121,20,7.35697128698526,0.633218819680421,1,22,99,1,1,0,6,3.97002920796513,0,31,46,328,2,0,0,313,121,20,11.6976124150819,1,0,26,8,30,0,0,1,1,4,4,0,0,2,0,0,0,0,1,1,1,1,0,3,20,5,2,11,0,0,2,2,0,0,52,1,0,0,0,1,1,0,0,0,0,0,0,0,52;45,,,97,0,0,2,2,0,0,1,0,0,0,0,0
