season,team,season_type,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance_list
2019,ARI,REG,16,355,554,3797,20,12,50,-320,2,0,4195,1880,176,5.87107285791338,-1.6972189983934,3,396,1990,18,3,2,114,3.9212366948558,0,355,529,3797,20,4,4,4195,1880,176,82.3572755155823,3,0,714,62,342,81,322,19,40,275,91,7,82,56,0,0,0,0,3,6,10,10,0,121,956,70,24,168,36,764,31,35,3,1,54,0.885714285714286,0,12,12,5,2,0,0,0,1,2,0,0,20;42;34;28;22;21;21;34;47;33;23;20;22;31;39;22;47;35;31;31;50;36;37;54;26;43;30;21;22;46;31,43;48;37,45,999,128,45,34,35,1,0,0.971428571428571,1,1,0,0,31
2019,ATL,REG,16,459,684,5049,29,15,50,-335,9,5,5535,1899,258,42.5234338041982,2.38084928225015,2,362,1361,10,4,2,89,-39.7901425042865,0,459,655,5049,29,3,1,5535,1899,258,158.004803808491,2,1,586,51,395,63,283,17,28,219,69,12,130,57,1,5,0,0,10,10,8,8,1,119,956,71,37,263,25,571,32,40,8,0,52,0.8,0,7,12,10,3,0,0,0,2,2,4,0,50;34;42;35;29;44;52;47;37;37;36;48;30;38;23;29;25;40;38;45;43;37;35;29;50;43;23;27;33;45;43;33,50;32;50;51;53;38;42;42,,1200,358,0,29,31,2,0,0.935483870967742,0,0,0,0,
2019,BAL,REG,16,289,440,3350,37,8,28,-125,0,0,3822,1447,171,141.069222117495,3.25019251695781,0,596,3296,21,11,5,196,65.4896351500099,2,289,424,3350,37,2,1,3822,1447,171,178.491502191074,0,0,574,41,257,66,308,15,37,268,111,13,259,71,2,2,1,0,10,12,12,12,4,109,867,53,25,206,27,493,28,29,1,0,51,0.96551724137931,0,8,9,10,1,0,0,0,0,1,0,0,34;33;28;51;39;41;27;26;48;46;40;49;21;25;28;22;39;34;46;34;30;49;36;31;45;22;42;47,43,,1013,43,0,57,59,2,0,0.966101694915254,2,2,0,0,46;49
2019,BUF,REG,16,299,513,3476,21,12,40,-247,8,3,4686,1503,162,-19.234438567474,-2.70700513702078,2,465,2054,13,13,4,129,-18.0501452999305,1,299,485,3476,21,0,0,4686,1503,162,70.4396010956483,2,1,583,115,303,84,425,16,44,298,92,14,59,83,0,1,1,0,15,17,9,9,0,117,927,64,32,243,32,802,22,28,6,0,51,0.785714285714286,0,5,7,9,1,0,0,0,1,1,3,1,43;34;45;46;39;43;45;42;51;34;21;39;23;41;26;36;47;48;36;35;28;29,62;49;53;34;53;50,,831,301,0,30,32,1,1,0.9375,0,0,0,0,
2019,CAR,REG,16,382,633,4134,17,21,58,-484,10,6,5299,2032,230,-63.0310186774522,-2.54785629610221,0,386,1819,20,7,4,87,-31.60098997762,1,382,600,4134,17,2,1,5299,2032,230,74.1312019295074,0,0,663,27,315,72,328,8,53,301,108,14,141,67,0,5,2,4,11,15,7,7,1,87,754,51,25,171,31,677,25,32,6,1,55,0.78125,0,4,5,8,8,0,0,1,0,3,1,1,46;52;32;37;54;51;36;48;55;26;49;46;29;41;35;50;31;41;52;46;42;52;27;50;23,53;46;60;41;49;28,56,1051,277,56,31,35,3,1,0.885714285714286,0,0,0,0,
2019,CHI,REG,16,371,580,3573,20,12,45,-282,3,2,4538,1538,178,-30.3093241080166,-1.82115191978122,1,395,1458,8,5,3,91,-62.1595824483219,0,371,566,3573,20,1,0,4538,1538,178,53.971421947065,1,1,711,15,231,52,261,12,32,242,79,10,157,67,1,3,1,0,5,7,9,9,0,103,838,68,33,302,34,903,23,28,5,0,53,0.821428571428571,1,8,9,3,2,0,0,0,1,4,0,0,38;40;52;53;38;25;38;30;46;22;25;19;26;24;30;36;30;27;46;26;33;34;22,44;33;41;48;47,,760,213,0,27,29,2,0,0.931034482758621,2,3,1,0,53;41;22
2019,CIN,REG,16,356,616,3994,18,16,48,-342,9,7,5022,1753,191,-66.8005381422602,-4.97946413091569,1,385,1517,9,3,0,90,-32.4734970028451,1,356,589,3994,18,7,5,5022,1753,191,29.7990284691164,1,1,629,32,376,58,261,9,31,204,86,11,181,58,0,4,1,0,8,11,5,5,0,93,761,70,29,164,42,1091,27,31,4,0,57,0.870967741935484,0,10,6,10,1,0,0,0,0,2,2,0,39;27;37;43;28;23;48;23;22;38;28;42;39;40;27;24;47;34;44;28;46;34;48;20;57;47;46,45;52;53;48,,979,198,0,24,25,1,0,0.96,0,0,0,0,
2019,CLE,REG,16,318,539,3847,22,21,41,-293,4,2,4633,1825,180,-13.0970627542396,-3.16004403785765,1,393,1901,15,5,2,95,-23.5390738479023,0,318,517,3847,22,2,2,4633,1825,180,59.4990205376482,1,0,665,39,287,74,349,12,38,270,82,14,219,64,1,3,0,27,7,9,6,6,0,122,1106,59,23,163,38,830,25,29,4,0,53,0.862068965517241,0,6,9,9,1,0,0,0,0,3,1,0,23;48;43;23;35;24;43;30;38;47;39;30;27;30;27;47;40;26;31;34;53;31;44;47;42,45;50;46;45,,902,186,0,30,35,5,0,0.857142857142857,0,0,0,0,
2019,DAL,REG,16,388,597,4902,30,11,23,-151,4,2,5613,1880,229,124.238100165453,0.966191721252269,1,449,2153,18,7,3,128,13.1323845596211,1,388,576,4902,30,4,2,5613,1880,229,176.023752178822,1,0,631,26,346,74,396,14,39,303,90,7,83,71,0,0,0,0,8,9,10,10,1,109,1008,58,23,131,20,325,30,40,9,1,63,0.75,0,10,7,8,3,2,0,0,1,4,4,0,25;28;28;36;50;62;32;26;63;29;35;52;28;23;30;34;46;27;29;31;50;42;42;49;32;49;28;47;48;40,55;54;33;40;54;57;46;47;42,35,1141,428,35,46,46,0,0,1,0,0,0,0,
2019,DEN,REG,16,312,504,3401,16,10,41,-286,8,3,3522,1701,163,-28.3313413404563,-2.50391709829319,1,409,1662,11,2,1,87,-32.3444643914891,0,312,481,3401,16,4,2,3522,1701,163,60.4729560556714,1,0,624,57,353,73,277,9,40,213,79,10,87,70,0,3,0,0,13,15,6,7,1,110,912,58,27,208,21,534,29,34,5,0,53,0.852941176470588,0,6,9,10,4,0,0,0,0,2,2,1,26;26;39;43;32;30;33;40;46;31;53;48;21;29;43;47;29;41;45;31;52;53;36;32;34;26;43;49;51,64;54;45;43;57,,1109,263,0,25,26,1,0,0.961538461538461,1,1,0,0,53
2019,DET,REG,16,344,571,4187,28,15,43,-287,4,2,5458,1514,196,17.4464549356952,-3.46780127828771,0,407,1649,7,5,3,90,-54.5555498239404,0,344,550,4187,28,2,2,5458,1514,196,96.7972878256483,0,2,702,58,288,41,198,16,28,188,70,7,76,73,0,1,0,0,4,6,11,11,1,113,937,64,31,246,23,564,26,31,4,1,56,0.838709677419355,0,11,2,6,7,0,0,0,1,2,1,0,55;33;25;33;25;48;53;26;22;41;51;54;46;52;23;22;54;24;49;21;25;24;44;26;42;56,40;53;39;45,46,974,177,46,35,36,1,0,0.972222222222222,0,0,0,0,
2019,GB,REG,16,356,573,4017,26,4,36,-284,3,3,5016,2034,191,59.3590297733916,0.717612512657123,2,411,1795,18,3,2,93,-9.00716729051157,1,356,542,4017,26,6,3,5016,2034,191,138.398019328912,2,0,627,44,306,59,309,12,41,295,94,17,177,74,0,4,0,0,3,4,7,7,0,100,774,62,20,98,32,667,22,24,2,0,54,0.916666666666667,1,2,11,7,1,0,0,0,0,1,1,0,39;42;41;30;31;20;38;37;48;23;35;54;47;47;32;33;42;33;19;32;40;33,45;51,,796,96,0,40,41,1,0,0.975609756097561,2,2,0,0,23;33
2019,HOU,REG,16,355,534,4083,27,14,49,-300,4,2,4742,1808,203,62.3081444196561,1.46909260324069,1,434,2009,17,11,4,116,3.7171189098861,0,355,518,4083,27,2,1,4742,1808,203,139.535466342586,1,0,626,63,327,48,228,14,31,215,91,12,302,75,2,2,0,19,9,10,10,10,0,111,892,53,22,214,14,308,20,25,5,0,54,0.8,0,5,8,4,3,0,0,0,0,2,3,0,39;22;37;50;26;44;47;31;26;33;40;52;42;35;36;54;29;32;25;37,56;52;46;58;43,,737,255,0,40,45,4,1,0.888888888888889,0,0,0,0,
2019,IND,REG,16,307,513,3314,22,10,32,-206,6,4,4125,1676,165,-15.7476649983998,-4.05785832363647,1,471,2130,17,3,2,134,19.8921140631228,1,307,488,3314,22,5,3,4125,1676,165,53.6455378219107,1,2,619,117,287,62,275,14,41,249,82,15,167,50,1,2,2,0,5,7,8,8,0,79,670,61,24,418,31,707,22,31,7,2,55,0.709677419354839,1,7,7,3,4,0,0,1,0,4,2,0,44;49;21;26;32;32;31;29;55;45;51;25;25;39;34;36;28;50;19;35;20;50,46;29;57;45;43;55;47,53;46,776,322,99,33,39,5,1,0.846153846153846,1,2,1,0,51;43
2019,JAX,REG,16,364,589,4023,24,8,42,-263,12,7,4470,1893,183,-26.5557244595647,-2.68963765134608,4,389,1708,3,3,2,90,-28.9583781165589,0,364,563,4023,24,1,1,4470,1893,183,78.8785897512887,4,0,647,29,295,76,399,13,46,304,104,10,132,60,1,2,0,0,9,10,9,9,1,132,1165,52,31,154,26,628,33,34,1,0,56,0.970588235294118,0,12,9,8,4,0,0,0,0,1,0,0,37;23;40;32;40;48;25;40;34;33;35;38;22;32;21;29;37;26;29;43;24;30;49;50;53;26;28;43;40;27;20;53;56,46,,1163,46,0,19,20,1,0,0.95,1,1,0,0,33
2019,KC,REG,16,378,576,4690,30,5,25,-192,4,2,4915,2234,211,142.493767838476,1.98521194278553,1,375,1569,16,5,3,95,-19.8915771431015,0,378,558,4690,30,5,3,4915,2234,211,187.488174434738,1,1,652,38,320,65,383,13,45,338,96,16,141,65,1,2,0,7,10,11,7,7,2,107,1029,41,32,222,37,927,34,38,3,1,56,0.894736842105263,0,9,9,13,3,0,0,0,1,0,2,0,28;25;46;35;42;36;23;44;29;36;41;33;20;39;28;24;45;54;44;30;41;43;39;41;50;48;31;41;23;24;44;56;32;40,36;50;50,52,1255,136,52,45,48,3,0,0.9375,1,1,0,0,44
2019,LA,REG,16,397,632,4669,22,17,22,-170,7,4,4869,2270,222,61.3990628931152,-1.81303163077317,0,401,1499,20,6,3,96,-61.2356368293759,1,397,612,4669,22,3,0,4869,2270,222,128.157894278323,0,0,610,84,376,70,346,15,50,303,93,13,137,76,2,1,1,41,7,10,11,12,2,118,899,72,27,170,18,404,24,33,8,1,58,0.727272727272727,0,7,7,5,5,0,0,0,0,6,2,0,49;56;27;24;22;53;37;58;44;47;32;36;55;25;20;23;30;38;32;46;27;33;52;47,41;48;44;40;56;41;52;47,37,913,369,37,42,42,0,0,1,0,1,1,0,44
2019,LAC,REG,16,394,597,4648,24,20,34,-222,5,2,5079,2173,222,72.3864721330557,3.68378128294722,1,366,1453,12,7,4,96,-42.0067538124502,0,394,576,4648,24,4,3,5079,2173,222,143.42399489915,1,1,643,53,305,65,234,6,29,176,67,11,74,45,0,6,0,0,8,11,3,3,0,103,872,66,22,118,35,726,26,34,7,1,51,0.764705882352941,0,7,6,11,2,0,0,0,1,5,1,0,40;39;34;43;44;45;51;45;32;38;29;50;20;29;40;34;43;27;27;26;49;30;46;40;41;27,39;41;43;42;44;40;55,48,969,304,48,35,35,0,0,1,0,0,0,0,
2019,LV,REG,16,367,523,4110,22,8,29,-184,1,0,3467,2153,194,99.2223350693191,5.66825319817498,0,437,1893,13,9,5,112,-36.4582867232706,0,367,491,4110,22,4,3,3467,2153,194,151.332549650895,0,0,630,68,234,68,313,9,32,248,64,9,214,67,2,2,0,0,11,15,6,6,0,128,1138,59,27,190,35,811,19,26,7,0,48,0.730769230769231,0,8,5,6,0,0,0,0,1,4,2,0,29;29;26;41;45;44;32;40;22;20;48;34;33;34;27;48;23;33;28,51;45;53;43;44;45;39,,636,320,0,34,36,1,1,0.944444444444444,0,0,0,0,
2019,MIA,REG,16,371,615,4117,22,18,58,-313,4,1,5463,1581,211,-28.2662595321996,-2.73649774418019,1,349,1156,10,7,2,68,-57.8546482588938,0,371,606,4117,22,7,4,5463,1581,211,46.9203764304919,1,1,609,56,406,44,204,9,23,155,64,13,190,66,1,7,1,0,14,17,3,3,0,92,769,66,27,177,36,796,23,30,7,0,54,0.766666666666667,0,7,8,5,3,0,0,0,1,4,2,0,54;22;33;30;39;26;47;48;48;36;51;22;25;28;31;53;48;37;24;47;37;27;32,47;50;52;49;34;49;47,,845,328,0,29,30,1,0,0.966666666666667,1,1,0,0,37
2019,MIN,REG,16,319,466,3729,26,8,28,-206,5,3,3535,1855,172,80.3176516913309,3.42062101172646,1,476,2133,19,10,4,117,-23.7769004940184,0,319,442,3729,26,5,2,3535,1855,172,146.178307546858,1,0,700,39,291,81,381,19,48,362,101,17,95,83,1,7,1,0,15,20,14,14,1,96,895,60,28,191,17,380,27,29,2,0,50,0.931034482758621,0,10,9,5,3,0,0,0,0,2,0,0,31;50;24;31;48;32;45;39;50;29;27;40;29;26;27;47;27;50;26;44;38;27;23;37;38;39;34,47;45,,958,92,0,40,44,3,1,0.909090909090909,0,0,0,0,
2019,NE,REG,16,378,620,4153,25,9,28,-192,2,1,4651,1933,198,28.9879314226693,-2.02843032307682,1,447,1703,17,2,1,116,-29.8889272675268,1,378,587,4153,25,4,2,4651,1933,198,95.9679592035748,1,2,545,116,274,49,278,15,47,326,102,25,353,89,3,1,1,17,5,10,11,11,2,94,828,51,29,233,26,575,27,34,5,2,51,0.794117647058824,1,12,8,5,1,0,0,0,1,4,0,0,25;41;35;39;28;37;23;37;23;34;20;29;22;19;35;22;39;44;42;23;29;40;46;36;51;20;25,48;40;34;46;48,29;41,864,216,70,39,45,6,0,0.866666666666667,0,0,0,0,
2019,NO,REG,16,418,581,4431,36,6,25,-187,1,0,3742,2257,232,114.166287524905,4.08408254491622,0,405,1738,12,3,1,98,-31.9291964311863,0,418,559,4431,36,2,0,3742,2257,232,172.299504353432,0,1,632,29,239,76,389,11,50,323,110,13,140,78,2,3,1,0,5,5,10,10,1,120,1036,70,40,368,28,676,32,36,4,0,58,0.888888888888889,1,9,6,13,3,0,0,0,0,2,2,0,32;47;58;34;52;42;40;42;19;26;29;47;21;39;30;26;29;47;28;44;26;41;33;22;47;42;45;55;48;33;26;47,56;42;52;47,,1197,197,0,48,49,1,0,0.979591836734694,2,2,0,0,58;33
